widx,word,nseg,nsyll,nstress,pos,dep,m1a,m1b,m2a,m2b,mmean,sidx,sent,ambig1,ambig2,doc-freq,corpus-freq
5,our,2.0,2.0,1.0,PRP$,nmod:poss,5.0,5.0,5.0,5.0,-4.0,12,"May we , in our dealings with all peoples of the earth , ever speak truth and serve justice .",4,4,38,904
6,dealings,6.0,2.0,1.0,NNS,nmod:in,3.0,3.0,3.0,3.0,-2.0,12,"May we , in our dealings with all peoples of the earth , ever speak truth and serve justice .",4,4,1,2
7,with,3.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,12,"May we , in our dealings with all peoples of the earth , ever speak truth and serve justice .",4,4,7,225
8,all,2.0,1.0,1.0,DT,det,5.0,5.0,5.0,5.0,-4.0,12,"May we , in our dealings with all peoples of the earth , ever speak truth and serve justice .",4,4,26,255
9,peoples,6.0,2.0,1.0,NNS,nmod:with,3.0,3.0,3.0,3.0,-2.0,12,"May we , in our dealings with all peoples of the earth , ever speak truth and serve justice .",4,4,6,30
10,of,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,12,"May we , in our dealings with all peoples of the earth , ever speak truth and serve justice .",4,4,95,1691
11,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,12,"May we , in our dealings with all peoples of the earth , ever speak truth and serve justice .",4,4,113,2261
12,earth,2.0,1.0,1.0,NN,nmod:of,2.0,2.0,2.0,2.0,-1.0,12,"May we , in our dealings with all peoples of the earth , ever speak truth and serve justice .",4,4,5,41
13,",",,,,",",,,,,,,12,"May we , in our dealings with all peoples of the earth , ever speak truth and serve justice .",4,4,,
14,ever,3.0,2.0,1.0,RB,advmod,3.0,3.0,3.0,3.0,-2.0,12,"May we , in our dealings with all peoples of the earth , ever speak truth and serve justice .",4,4,1,19
15,speak,4.0,1.0,1.0,VBP,root,3.0,3.0,3.0,3.0,-2.0,12,"May we , in our dealings with all peoples of the earth , ever speak truth and serve justice .",4,4,3,16
16,truth,4.0,1.0,1.0,NN,dobj,2.0,2.0,2.0,2.0,-1.0,12,"May we , in our dealings with all peoples of the earth , ever speak truth and serve justice .",4,4,2,13
17,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,12,"May we , in our dealings with all peoples of the earth , ever speak truth and serve justice .",4,4,63,1549
18,serve,3.0,1.0,1.0,VBP,conj:and,2.0,2.0,2.0,2.0,-1.0,12,"May we , in our dealings with all peoples of the earth , ever speak truth and serve justice .",4,4,2,14
19,justice,6.0,2.0,1.0,NN,dobj,1.0,1.0,1.0,1.0,0.0,12,"May we , in our dealings with all peoples of the earth , ever speak truth and serve justice .",4,4,6,40
20,.,,,,.,,,,,,,12,"May we , in our dealings with all peoples of the earth , ever speak truth and serve justice .",4,4,,
1,And,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,13,And so shall America --,1,1,63,1549
2,so,2.0,1.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,13,And so shall America --,1,1,6,120
3,shall,3.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,13,And so shall America --,1,1,2,64
4,America,7.0,4.0,1.0,NNP,root,1.0,1.0,1.0,1.0,0.0,13,And so shall America --,1,1,5,155
5,--,,,,:,,,,,,,13,And so shall America --,1,1,,
1,in,2.0,1.0,0.0,IN,case,4.0,4.0,3.0,4.0,-2.75,14,in the sight of all men of good will-prove true to the honorable purposes that bind and rule us as a people in all this time of trial through which we pass .,13,13,42,808
2,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,14,in the sight of all men of good will-prove true to the honorable purposes that bind and rule us as a people in all this time of trial through which we pass .,13,13,113,2261
3,sight,3.0,1.0,1.0,NN,nmod:in,3.0,3.0,3.0,3.0,-2.0,14,in the sight of all men of good will-prove true to the honorable purposes that bind and rule us as a people in all this time of trial through which we pass .,13,13,1,5
4,of,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,14,in the sight of all men of good will-prove true to the honorable purposes that bind and rule us as a people in all this time of trial through which we pass .,13,13,95,1691
5,all,2.0,1.0,1.0,DT,det,5.0,5.0,5.0,5.0,-4.0,14,in the sight of all men of good will-prove true to the honorable purposes that bind and rule us as a people in all this time of trial through which we pass .,13,13,26,255
6,men,3.0,1.0,1.0,NNS,nmod:of,3.0,3.0,3.0,3.0,-2.0,14,in the sight of all men of good will-prove true to the honorable purposes that bind and rule us as a people in all this time of trial through which we pass .,13,13,5,60
7,of,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,14,in the sight of all men of good will-prove true to the honorable purposes that bind and rule us as a people in all this time of trial through which we pass .,13,13,95,1691
8,good,3.0,1.0,1.0,JJ,amod,4.0,4.0,4.0,4.0,-3.0,14,in the sight of all men of good will-prove true to the honorable purposes that bind and rule us as a people in all this time of trial through which we pass .,13,13,2,47
9,will-prove,,,,NN,nmod:of,3.0,3.0,3.0,3.0,-2.0,14,in the sight of all men of good will-prove true to the honorable purposes that bind and rule us as a people in all this time of trial through which we pass .,13,13,1,1
10,true,3.0,1.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,14,in the sight of all men of good will-prove true to the honorable purposes that bind and rule us as a people in all this time of trial through which we pass .,13,13,2,18
11,to,2.0,1.0,1.0,TO,case,4.0,4.0,4.0,4.0,-3.0,14,in the sight of all men of good will-prove true to the honorable purposes that bind and rule us as a people in all this time of trial through which we pass .,13,13,44,1169
12,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,14,in the sight of all men of good will-prove true to the honorable purposes that bind and rule us as a people in all this time of trial through which we pass .,13,13,113,2261
13,honorable,7.0,4.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,14,in the sight of all men of good will-prove true to the honorable purposes that bind and rule us as a people in all this time of trial through which we pass .,13,13,1,4
14,purposes,7.0,3.0,1.0,NNS,nmod:to,2.0,2.0,2.0,2.0,-1.0,14,in the sight of all men of good will-prove true to the honorable purposes that bind and rule us as a people in all this time of trial through which we pass .,13,13,2,8
15,that,3.0,1.0,1.0,DT,nsubj,4.0,4.0,2.0,4.0,-2.5,14,in the sight of all men of good will-prove true to the honorable purposes that bind and rule us as a people in all this time of trial through which we pass .,13,13,17,640
16,bind,4.0,1.0,1.0,VBZ,root,2.0,2.0,2.0,2.0,-1.0,14,in the sight of all men of good will-prove true to the honorable purposes that bind and rule us as a people in all this time of trial through which we pass .,13,13,1,5
17,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,14,in the sight of all men of good will-prove true to the honorable purposes that bind and rule us as a people in all this time of trial through which we pass .,13,13,63,1549
18,rule,3.0,1.0,1.0,VB,conj:and,2.0,2.0,2.0,2.0,-1.0,14,in the sight of all men of good will-prove true to the honorable purposes that bind and rule us as a people in all this time of trial through which we pass .,13,13,3,13
19,us,2.0,1.0,1.0,PRP,dobj,4.0,4.0,2.0,4.0,-2.5,14,in the sight of all men of good will-prove true to the honorable purposes that bind and rule us as a people in all this time of trial through which we pass .,13,13,2,279
20,as,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,14,in the sight of all men of good will-prove true to the honorable purposes that bind and rule us as a people in all this time of trial through which we pass .,13,13,11,240
21,a,1.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,14,in the sight of all men of good will-prove true to the honorable purposes that bind and rule us as a people in all this time of trial through which we pass .,13,13,25,789
22,people,5.0,2.0,1.0,NNS,nmod:as,2.0,2.0,2.0,2.0,-1.0,14,in the sight of all men of good will-prove true to the honorable purposes that bind and rule us as a people in all this time of trial through which we pass .,13,13,9,176
23,in,2.0,1.0,0.0,IN,case,4.0,4.0,3.0,4.0,-2.75,14,in the sight of all men of good will-prove true to the honorable purposes that bind and rule us as a people in all this time of trial through which we pass .,13,13,42,808
24,all,2.0,1.0,1.0,PDT,det:predet,5.0,5.0,4.0,5.0,-3.75,14,in the sight of all men of good will-prove true to the honorable purposes that bind and rule us as a people in all this time of trial through which we pass .,13,13,26,255
25,this,3.0,1.0,1.0,DT,det,5.0,5.0,4.0,5.0,-3.75,14,in the sight of all men of good will-prove true to the honorable purposes that bind and rule us as a people in all this time of trial through which we pass .,13,13,15,323
26,time,3.0,1.0,1.0,NN,nmod:in,3.0,3.0,3.0,3.0,-2.0,14,in the sight of all men of good will-prove true to the honorable purposes that bind and rule us as a people in all this time of trial through which we pass .,13,13,5,112
27,of,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,14,in the sight of all men of good will-prove true to the honorable purposes that bind and rule us as a people in all this time of trial through which we pass .,13,13,95,1691
28,trial,5.0,2.0,1.0,NN,nmod:of,2.0,2.0,2.0,2.0,-1.0,14,in the sight of all men of good will-prove true to the honorable purposes that bind and rule us as a people in all this time of trial through which we pass .,13,13,1,5
29,through,3.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,14,in the sight of all men of good will-prove true to the honorable purposes that bind and rule us as a people in all this time of trial through which we pass .,13,13,2,39
30,which,3.0,1.0,1.0,WDT,ref,5.0,5.0,2.0,5.0,-3.25,14,in the sight of all men of good will-prove true to the honorable purposes that bind and rule us as a people in all this time of trial through which we pass .,13,13,7,112
31,we,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,14,in the sight of all men of good will-prove true to the honorable purposes that bind and rule us as a people in all this time of trial through which we pass .,13,13,51,1021
32,pass,3.0,1.0,1.0,VBP,acl:relcl,1.0,1.0,1.0,1.0,0.0,14,in the sight of all men of good will-prove true to the honorable purposes that bind and rule us as a people in all this time of trial through which we pass .,13,13,2,8
33,.,,,,.,,,,,,,14,in the sight of all men of good will-prove true to the honorable purposes that bind and rule us as a people in all this time of trial through which we pass .,13,13,,
1,We,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,15,"We live in a land of plenty , but rarely has this earth known such peril as today .",5,5,51,1021
2,live,3.0,1.0,1.0,VBP,root,3.0,3.0,3.0,3.0,-2.0,15,"We live in a land of plenty , but rarely has this earth known such peril as today .",5,5,4,43
3,in,2.0,1.0,0.0,IN,case,4.0,4.0,3.0,4.0,-2.75,15,"We live in a land of plenty , but rarely has this earth known such peril as today .",5,5,42,808
4,a,1.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,15,"We live in a land of plenty , but rarely has this earth known such peril as today .",5,5,25,789
5,land,4.0,1.0,1.0,NN,nmod:in,3.0,3.0,3.0,3.0,-2.0,15,"We live in a land of plenty , but rarely has this earth known such peril as today .",5,5,1,39
6,of,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,15,"We live in a land of plenty , but rarely has this earth known such peril as today .",5,5,95,1691
7,plenty,6.0,2.0,1.0,RB,nmod:of,2.0,2.0,2.0,2.0,-1.0,15,"We live in a land of plenty , but rarely has this earth known such peril as today .",5,5,1,4
8,",",,,,",",,,,,,,15,"We live in a land of plenty , but rarely has this earth known such peril as today .",5,5,,
9,but,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,15,"We live in a land of plenty , but rarely has this earth known such peril as today .",5,5,2,232
10,rarely,5.0,2.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,15,"We live in a land of plenty , but rarely has this earth known such peril as today .",5,5,1,2
11,has,3.0,1.0,1.0,VBZ,conj:but,2.0,2.0,2.0,2.0,-1.0,15,"We live in a land of plenty , but rarely has this earth known such peril as today .",5,5,8,149
12,this,3.0,1.0,1.0,DT,det,4.0,4.0,3.0,4.0,-2.75,15,"We live in a land of plenty , but rarely has this earth known such peril as today .",5,5,15,323
13,earth,2.0,1.0,1.0,NN,dobj,2.0,2.0,2.0,2.0,-1.0,15,"We live in a land of plenty , but rarely has this earth known such peril as today .",5,5,5,41
14,known,3.0,1.0,1.0,VBN,acl,2.0,2.0,2.0,2.0,-1.0,15,"We live in a land of plenty , but rarely has this earth known such peril as today .",5,5,2,6
15,such,3.0,1.0,1.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,15,"We live in a land of plenty , but rarely has this earth known such peril as today .",5,5,6,27
16,peril,5.0,2.0,1.0,NN,dobj,2.0,2.0,2.0,2.0,-1.0,15,"We live in a land of plenty , but rarely has this earth known such peril as today .",5,5,2,4
17,as,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,15,"We live in a land of plenty , but rarely has this earth known such peril as today .",5,5,11,240
18,today,4.0,2.0,1.0,NN,nmod:as,1.0,1.0,1.0,1.0,0.0,15,"We live in a land of plenty , but rarely has this earth known such peril as today .",5,5,2,83
19,.,,,,.,,,,,,,15,"We live in a land of plenty , but rarely has this earth known such peril as today .",5,5,,
1,In,2.0,1.0,0.0,IN,case,4.0,4.0,3.0,4.0,-2.75,16,In our nation work and wealth abound .,1,1,42,808
2,our,2.0,2.0,1.0,PRP$,nmod:poss,4.0,4.0,4.0,4.0,-3.0,16,In our nation work and wealth abound .,1,1,38,904
3,nation,5.0,2.0,1.0,NN,nmod:in,2.0,2.0,2.0,2.0,-1.0,16,In our nation work and wealth abound .,1,1,4,157
4,work,3.0,1.0,1.0,NN,nsubj,3.0,3.0,3.0,3.0,-2.0,16,In our nation work and wealth abound .,1,1,2,83
5,and,3.0,1.0,1.0,CC,cc,4.0,4.0,4.0,4.0,-3.0,16,In our nation work and wealth abound .,1,1,63,1549
6,wealth,4.0,1.0,1.0,NN,conj:and,2.0,2.0,2.0,2.0,-1.0,16,In our nation work and wealth abound .,1,1,1,15
7,abound,5.0,2.0,1.0,VBP,root,1.0,1.0,1.0,1.0,0.0,16,In our nation work and wealth abound .,1,1,1,1
8,.,,,,.,,,,,,,16,In our nation work and wealth abound .,1,1,,
1,Our,2.0,2.0,1.0,PRP$,nmod:poss,4.0,4.0,4.0,4.0,-3.0,17,Our population grows .,0,0,38,904
2,population,10.0,4.0,2.0,NN,nsubj,2.0,2.0,2.0,2.0,-1.0,17,Our population grows .,0,0,1,3
3,grows,4.0,1.0,1.0,VBZ,root,1.0,1.0,1.0,1.0,0.0,17,Our population grows .,0,0,1,4
4,.,,,,.,,,,,,,17,Our population grows .,0,0,,
1,Commerce,5.0,2.0,1.0,NNP,nsubj,2.0,2.0,2.0,2.0,-1.0,18,"Commerce crowds our rivers and rails , our skies , harbors and highways .",0,0,1,9
2,crowds,5.0,1.0,1.0,VBZ,root,2.0,2.0,2.0,2.0,-1.0,18,"Commerce crowds our rivers and rails , our skies , harbors and highways .",0,0,1,1
3,our,2.0,2.0,1.0,PRP$,nmod:poss,4.0,4.0,4.0,4.0,-3.0,18,"Commerce crowds our rivers and rails , our skies , harbors and highways .",0,0,38,904
4,rivers,5.0,2.0,1.0,NNS,dobj,3.0,3.0,3.0,3.0,-2.0,18,"Commerce crowds our rivers and rails , our skies , harbors and highways .",0,0,1,2
5,and,3.0,1.0,1.0,CC,cc,4.0,4.0,4.0,4.0,-3.0,18,"Commerce crowds our rivers and rails , our skies , harbors and highways .",0,0,63,1549
6,rails,4.0,1.0,1.0,NNS,dobj,2.0,2.0,2.0,2.0,-1.0,18,"Commerce crowds our rivers and rails , our skies , harbors and highways .",0,0,1,1
7,",",,,,",",,,,,,,18,"Commerce crowds our rivers and rails , our skies , harbors and highways .",0,0,,
8,our,2.0,2.0,1.0,PRP$,nmod:poss,4.0,4.0,4.0,4.0,-3.0,18,"Commerce crowds our rivers and rails , our skies , harbors and highways .",0,0,38,904
9,skies,4.0,1.0,1.0,NNS,dobj,2.0,2.0,2.0,2.0,-1.0,18,"Commerce crowds our rivers and rails , our skies , harbors and highways .",0,0,1,1
10,",",,,,",",,,,,,,18,"Commerce crowds our rivers and rails , our skies , harbors and highways .",0,0,,
11,harbors,6.0,2.0,1.0,NNS,dobj,2.0,2.0,2.0,2.0,-1.0,18,"Commerce crowds our rivers and rails , our skies , harbors and highways .",0,0,1,1
12,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,18,"Commerce crowds our rivers and rails , our skies , harbors and highways .",0,0,63,1549
13,highways,5.0,2.0,2.0,NNS,dobj,1.0,1.0,1.0,1.0,0.0,18,"Commerce crowds our rivers and rails , our skies , harbors and highways .",0,0,1,2
14,.,,,,.,,,,,,,18,"Commerce crowds our rivers and rails , our skies , harbors and highways .",0,0,,
1,Our,2.0,2.0,1.0,PRP$,nmod:poss,5.0,5.0,5.0,5.0,-4.0,19,"Our soil is fertile , our agriculture productive .",1,1,38,904
2,soil,3.0,1.0,1.0,NN,nsubj,3.0,3.0,3.0,3.0,-2.0,19,"Our soil is fertile , our agriculture productive .",1,1,1,4
3,is,2.0,1.0,1.0,VBZ,cop,4.0,4.0,3.0,4.0,-2.75,19,"Our soil is fertile , our agriculture productive .",1,1,19,500
4,fertile,5.0,2.0,1.0,JJ,root,2.0,2.0,2.0,2.0,-1.0,19,"Our soil is fertile , our agriculture productive .",1,1,1,1
5,",",,,,",",,,,,,,19,"Our soil is fertile , our agriculture productive .",1,1,,
6,our,2.0,2.0,1.0,PRP$,nmod:poss,4.0,4.0,4.0,4.0,-3.0,19,"Our soil is fertile , our agriculture productive .",1,1,38,904
7,agriculture,9.0,4.0,2.0,NN,dep,2.0,2.0,2.0,2.0,-1.0,19,"Our soil is fertile , our agriculture productive .",1,1,1,3
8,productive,9.0,3.0,1.0,JJ,parataxis,1.0,1.0,1.0,1.0,0.0,19,"Our soil is fertile , our agriculture productive .",1,1,1,8
9,.,,,,.,,,,,,,19,"Our soil is fertile , our agriculture productive .",1,1,,
1,The,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,20,The air rings with the song of our industry --,2,2,113,2261
2,air,2.0,1.0,1.0,NN,root,2.0,2.0,2.0,2.0,-1.0,20,The air rings with the song of our industry --,2,2,1,3
3,rings,4.0,1.0,1.0,NNS,dep,3.0,3.0,3.0,3.0,-2.0,20,The air rings with the song of our industry --,2,2,1,1
4,with,3.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,20,The air rings with the song of our industry --,2,2,7,225
5,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,20,The air rings with the song of our industry --,2,2,113,2261
6,song,3.0,1.0,1.0,NN,nmod:with,2.0,2.0,2.0,2.0,-1.0,20,The air rings with the song of our industry --,2,2,1,4
7,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,20,The air rings with the song of our industry --,2,2,95,1691
8,our,2.0,2.0,1.0,PRP$,nmod:poss,3.0,3.0,3.0,3.0,-2.0,20,The air rings with the song of our industry --,2,2,38,904
9,industry,8.0,3.0,1.0,NN,nmod:of,1.0,1.0,1.0,1.0,0.0,20,The air rings with the song of our industry --,2,2,2,4
10,--,,,,:,,,,,,,20,The air rings with the song of our industry --,2,2,,
1,rolling,5.0,2.0,1.0,VBG,amod,3.0,3.0,3.0,3.0,-2.0,21,"rolling mills and blast furnaces , dynamos , dams and assembly lines --",0,0,1,1
2,mills,4.0,1.0,1.0,NNS,root,2.0,2.0,2.0,2.0,-1.0,21,"rolling mills and blast furnaces , dynamos , dams and assembly lines --",0,0,1,1
3,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,21,"rolling mills and blast furnaces , dynamos , dams and assembly lines --",0,0,63,1549
4,blast,5.0,1.0,1.0,NN,compound,2.0,2.0,2.0,2.0,-1.0,21,"rolling mills and blast furnaces , dynamos , dams and assembly lines --",0,0,1,1
