widx,word,nseg,nsyll,nstress,pos,dep,m1a,m1b,m2a,m2b,mmean,sidx,sent,ambig1,ambig2,doc-freq,d-cp-1,d-cp-2,d-cp-3,d-inform-2,d-inform-3,corpus-freq,c-cp-1,c-cp-2,c-cp-3,c-inform-2,c-inform-3
14,purposes,7.0,3.0,1.0,NNS,nmod:to,3.0,3.0,3.0,3.0,-2.0,3,"When our Founders boldly declared America 's independence to the world and our purposes to the Almighty , they knew that America , to endure , would have to change ;",4,4,1,0.000620732464307883,0.0175438596491228,0.333333333333333,5.83289001416474,1.58496250072116,8,0.000202618848618393,0.00110619469026549,0.024390243902439,6.95184813813406,1.46873367842461
15,to,2.0,1.0,1.0,TO,case,4.0,4.0,4.0,4.0,-3.0,3,"When our Founders boldly declared America 's independence to the world and our purposes to the Almighty , they knew that America , to endure , would have to change ;",4,4,50,0.0310366232153942,1.0,1.0,1.67728576113278,0.312741553142873,1169,0.0296076792543626,0.25,1.0,2.80922440399267,0.755386798616441
16,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,3,"When our Founders boldly declared America 's independence to the world and our purposes to the Almighty , they knew that America , to endure , would have to change ;",4,4,89,0.0552451893234016,0.18,1.0,2.00753303456986,0.324382162428222,2261,0.0572651520907732,0.0992301112061591,0.5,2.74917326769894,0.87789225295395
17,Almighty,6.0,3.0,1.0,NNP,nmod:to,2.0,2.0,2.0,2.0,-1.0,3,"When our Founders boldly declared America 's independence to the world and our purposes to the Almighty , they knew that America , to endure , would have to change ;",4,4,1,0.000620732464307883,0.0112359550561798,0.111111111111111,6.4757334309664,3.16992500144231,7,0.000177291492541094,0.00132684652808492,0.00862068965517241,10.2062508499589,3.87944502573765
18,",",,,,",",,,,,,,3,"When our Founders boldly declared America 's independence to the world and our purposes to the Almighty , they knew that America , to endure , would have to change ;",4,4
19,they,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,3,"When our Founders boldly declared America 's independence to the world and our purposes to the Almighty , they knew that America , to endure , would have to change ;",4,4,3,0.00186219739292365,0.00952380952380952,1.0,4.49853507706359,0.0,136,0.00344452042651268,0.00973451327433628,0.5,5.57824358957613,1.18868298271841
20,knew,2.0,1.0,1.0,VBD,root,2.0,2.0,2.0,2.0,-1.0,3,"When our Founders boldly declared America 's independence to the world and our purposes to the Almighty , they knew that America , to endure , would have to change ;",4,4,1,0.000620732464307883,0.333333333333333,1.0,1.58496250072116,0.0,4,0.000101309424309196,0.0147058823529412,0.0909090909090909,7.54161499606407,2.47971580931865
21,that,3.0,1.0,1.0,IN,mark,3.0,3.0,2.0,3.0,-1.75,3,"When our Founders boldly declared America 's independence to the world and our purposes to the Almighty , they knew that America , to endure , would have to change ;",4,4,12,0.0074487895716946,1.0,1.0,2.09889096534766,0.594106918078747,640,0.0162095078894714,0.75,1.0,3.3599348706285,0.975962233436096
22,America,7.0,4.0,1.0,NNP,nsubj,2.0,2.0,2.0,2.0,-1.0,3,"When our Founders boldly declared America 's independence to the world and our purposes to the Almighty , they knew that America , to endure , would have to change ;",4,4,19,0.0117939168218498,0.166666666666667,1.0,2.50191443148832,0.105263157894737,155,0.00392574019198136,0.0203125,0.333333333333333,5.62402542395757,1.41821173481273
23,",",,,,",",,,,,,,3,"When our Founders boldly declared America 's independence to the world and our purposes to the Almighty , they knew that America , to endure , would have to change ;",4,4
24,to,2.0,1.0,1.0,TO,mark,4.0,4.0,4.0,4.0,-3.0,3,"When our Founders boldly declared America 's independence to the world and our purposes to the Almighty , they knew that America , to endure , would have to change ;",4,4,50,0.0310366232153942,0.0285714285714286,0.2,1.67728576113278,0.312741553142873,1169,0.0296076792543626,0.0269911504424779,0.0714285714285714,2.80922440399267,0.755386798616441
25,endure,6.0,2.0,1.0,VB,dep,2.0,2.0,2.0,2.0,-1.0,3,"When our Founders boldly declared America 's independence to the world and our purposes to the Almighty , they knew that America , to endure , would have to change ;",4,4,1,0.000620732464307883,0.02,0.333333333333333,5.64385618977472,1.58496250072116,8,0.000202618848618393,0.00171086398631309,0.0163934426229508,7.78067857684456,1.94906442941686
26,",",,,,",",,,,,,,3,"When our Founders boldly declared America 's independence to the world and our purposes to the Almighty , they knew that America , to endure , would have to change ;",4,4
27,would,3.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,3,"When our Founders boldly declared America 's independence to the world and our purposes to the Almighty , they knew that America , to endure , would have to change ;",4,4,2,0.00124146492861577,0.00952380952380952,1.0,6.20734261790361,1.9036774610288,44,0.00111440366740116,0.000884955752212389,0.5,5.73864177974272,2.5673921436775
28,have,3.0,1.0,1.0,VB,ccomp,2.0,2.0,2.0,2.0,-1.0,3,"When our Founders boldly declared America 's independence to the world and our purposes to the Almighty , they knew that America , to endure , would have to change ;",4,4,17,0.010552451893234,0.5,1.0,2.55942115332202,0.889325622477115,292,0.00739558797457133,0.113636363636364,0.5,3.80977694940257,2.02414628145526
29,to,2.0,1.0,1.0,TO,mark,3.0,3.0,3.0,3.0,-2.0,3,"When our Founders boldly declared America 's independence to the world and our purposes to the Almighty , they knew that America , to endure , would have to change ;",4,4,50,0.0310366232153942,0.117647058823529,1.0,1.67728576113278,0.312741553142873,1169,0.0296076792543626,0.023972602739726,0.2,2.80922440399267,0.755386798616441
30,change,4.0,1.0,1.0,VB,xcomp,1.0,1.0,1.0,1.0,0.0,3,"When our Founders boldly declared America 's independence to the world and our purposes to the Almighty , they knew that America , to endure , would have to change ;",4,4,9,0.00558659217877095,0.02,0.5,2.8711401563963,0.222222222222222,37,0.000937112174860066,0.000855431993156544,0.142857142857143,6.54570997716515,1.72504421320001
31,;,,,,:,,,,,,,3,"When our Founders boldly declared America 's independence to the world and our purposes to the Almighty , they knew that America , to endure , would have to change ;",4,4
1,not,3.0,1.0,1.0,RB,neg,3.0,3.0,2.0,3.0,-1.75,4,not change for change 's sake but change to preserve America 's ideals :,2,2,15,0.00931098696461825,0.00909090909090909,0.0,3.14039101246375,0.757973156418579,339,0.00858597371020439,0.00816326530612245,0.0,3.8745437833006,1.3625500366306
2,change,4.0,1.0,1.0,VB,root,3.0,3.0,3.0,3.0,-2.0,4,not change for change 's sake but change to preserve America 's ideals :,2,2,9,0.00558659217877095,0.0666666666666667,1.0,2.8711401563963,0.222222222222222,37,0.000937112174860066,0.00294985250737463,0.05,6.54570997716515,1.72504421320001
3,for,3.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,4,not change for change 's sake but change to preserve America 's ideals :,2,2,20,0.0124146492861577,0.111111111111111,1.0,2.01262253152849,0.44036774610288,447,0.0113213281665527,0.027027027027027,1.0,3.64882859033514,0.891151486830728
4,change,4.0,1.0,1.0,NN,nmod:poss,3.0,3.0,3.0,3.0,-2.0,4,not change for change 's sake but change to preserve America 's ideals :,2,2,9,0.00558659217877095,0.05,1.0,2.8711401563963,0.222222222222222,37,0.000937112174860066,0.00223713646532438,1.0,6.54570997716515,1.72504421320001
5,'s,2.0,1.0,1.0,POS,case,,,,,,4,not change for change 's sake but change to preserve America 's ideals :,2,2,10,0.00620732464307883,0.111111111111111,1.0,2.08054912449914,0.661470984411521,156,0.00395106754805866,0.027027027027027,1.0,3.33301387387288,1.5136314809964
6,sake,3.0,1.0,1.0,NN,nmod:for,2.0,2.0,2.0,2.0,-1.0,4,not change for change 's sake but change to preserve America 's ideals :,2,2,3,0.00186219739292365,0.1,1.0,2.16395103210989,0.773976031629121,4,0.000101309424309196,0.0128205128205128,1.0,5.81262611087344,1.99431998087498
7,but,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,4,not change for change 's sake but change to preserve America 's ideals :,2,2,15,0.00931098696461825,0.666666666666667,1.0,2.83486595374172,0.320490328137174,232,0.00587594660993339,0.5,0.5,4.39343516145018,0.83948082992114
8,change,4.0,1.0,1.0,VBP,conj:but,2.0,2.0,2.0,2.0,-1.0,4,not change for change 's sake but change to preserve America 's ideals :,2,2,9,0.00558659217877095,0.0666666666666667,0.5,2.8711401563963,0.222222222222222,37,0.000937112174860066,0.00862068965517241,0.5,6.54570997716515,1.72504421320001
9,to,2.0,1.0,1.0,TO,mark,3.0,3.0,3.0,3.0,-2.0,4,not change for change 's sake but change to preserve America 's ideals :,2,2,50,0.0310366232153942,0.111111111111111,1.0,1.67728576113278,0.312741553142873,1169,0.0296076792543626,0.027027027027027,0.5,2.80922440399267,0.755386798616441
10,preserve,6.0,2.0,1.0,VB,xcomp,2.0,2.0,2.0,2.0,-1.0,4,not change for change 's sake but change to preserve America 's ideals :,2,2,2,0.00124146492861577,0.04,1.0,4.64385618977472,0.0,13,0.000329255629004888,0.0076988879384089,1.0,7.46947027232305,1.45472246060334
11,America,7.0,4.0,1.0,NNP,nmod:poss,2.0,2.0,2.0,2.0,-1.0,4,not change for change 's sake but change to preserve America 's ideals :,2,2,19,0.0117939168218498,0.5,0.5,2.50191443148832,0.105263157894737,155,0.00392574019198136,0.0769230769230769,0.111111111111111,5.62402542395757,1.41821173481273
12,'s,2.0,1.0,1.0,POS,case,,,,,,4,not change for change 's sake but change to preserve America 's ideals :,2,2,10,0.00620732464307883,0.210526315789474,1.0,2.08054912449914,0.661470984411521,156,0.00395106754805866,0.219354838709677,1.0,3.33301387387288,1.5136314809964
13,ideals,5.0,2.0,1.0,NNS,dobj,1.0,1.0,1.0,1.0,0.0,4,not change for change 's sake but change to preserve America 's ideals :,2,2,2,0.00124146492861577,0.1,0.25,4.57740905452605,1.0,17,0.000430565053314085,0.0128205128205128,0.0294117647058824,6.15225899671842,2.03858446137183
14,:,,,,:,,,,,,,4,not change for change 's sake but change to preserve America 's ideals :,2,2
1,life,3.0,1.0,1.0,NN,root,2.0,2.0,2.0,2.0,-1.0,5,"life , liberty , the pursuit of happiness .",1,1,2,0.00124146492861577,0.00909090909090909,0.0,4.18316110712291,0.0,69,0.00174758756933364,0.000408163265306122,0.0,5.78499830977593,1.80322770454629
2,",",,,,",",,,,,,,5,"life , liberty , the pursuit of happiness .",1,1
3,liberty,6.0,3.0,1.0,NN,appos,2.0,2.0,2.0,2.0,-1.0,5,"life , liberty , the pursuit of happiness .",1,1,1,0.000620732464307883,0.00952380952380952,1.0,6.71424551766612,0.0,46,0.00116505837955576,0.00132743362831858,0.333333333333333,7.03088931909842,1.5400110764578
4,",",,,,",",,,,,,,5,"life , liberty , the pursuit of happiness .",1,1
5,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,5,"life , liberty , the pursuit of happiness .",1,1,89,0.0552451893234016,0.0761904761904762,1.0,2.00753303456986,0.324382162428222,2261,0.0572651520907732,0.0601769911504425,0.0833333333333333,2.74917326769894,0.87789225295395
6,pursuit,5.0,2.0,1.0,NN,appos,2.0,2.0,2.0,2.0,-1.0,5,"life , liberty , the pursuit of happiness .",1,1,1,0.000620732464307883,0.0112359550561798,0.125,6.4757334309664,3.0,5,0.000126636780386495,0.00221141088014153,0.00735294117647059,8.82081718186417,6.70988754953472
7,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,5,"life , liberty , the pursuit of happiness .",1,1,46,0.0285536933581626,1.0,1.0,0.397808869964941,0.0652173913043478,1691,0.0428285591267128,1.0,1.0,1.70240777240252,0.42749345896955
8,happiness,7.0,3.0,1.0,NN,nmod:of,1.0,1.0,1.0,1.0,0.0,5,"life , liberty , the pursuit of happiness .",1,1,1,0.000620732464307883,0.0217391304347826,1.0,5.52356195605701,0.0,12,0.000303928272927589,0.00295683027794205,0.8,8.482248994523,1.37099923482089
9,.,,,,.,,,,,,,5,"life , liberty , the pursuit of happiness .",1,1
1,Though,2.0,1.0,1.0,IN,mark,4.0,4.0,3.0,4.0,-2.75,6,"Though we marched to the music of our time , our mission is timeless .",4,4,2,0.00124146492861577,0.0181818181818182,0.0,5.78135971352466,0.0,14,0.000354582985082187,0.00122448979591837,0.0,8.6088644777473,2.12599090473379
2,we,2.0,1.0,1.0,PRP,nsubj,5.0,5.0,3.0,5.0,-3.5,6,"Though we marched to the music of our time , our mission is timeless .",4,4,52,0.0322780881440099,0.5,0.5,2.43433857320924,0.565887661687161,1021,0.0258592305549224,0.214285714285714,0.333333333333333,3.31849557808692,1.00709304700192
3,marched,5.0,1.0,1.0,VBD,advcl,3.0,3.0,3.0,3.0,-2.0,6,"Though we marched to the music of our time , our mission is timeless .",4,4,1,0.000620732464307883,0.0192307692307692,1.0,5.70043971814109,0.0,2,5.06547121545982e-05,0.000979431929480901,0.333333333333333,7.92687407300269,0.792481250360578
4,to,2.0,1.0,1.0,TO,case,4.0,4.0,4.0,4.0,-3.0,6,"Though we marched to the music of our time , our mission is timeless .",4,4,50,0.0310366232153942,1.0,1.0,1.67728576113278,0.312741553142873,1169,0.0296076792543626,0.5,1.0,2.80922440399267,0.755386798616441
5,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,6,"Though we marched to the music of our time , our mission is timeless .",4,4,89,0.0552451893234016,0.18,1.0,2.00753303456986,0.324382162428222,2261,0.0572651520907732,0.0992301112061591,1.0,2.74917326769894,0.87789225295395
6,music,6.0,2.0,1.0,NN,nmod:to,3.0,3.0,3.0,3.0,-2.0,6,"Though we marched to the music of our time , our mission is timeless .",4,4,1,0.000620732464307883,0.0112359550561798,0.111111111111111,6.4757334309664,3.16992500144231,3,7.59820682318973e-05,0.000442282176028306,0.00862068965517241,7.42828411135136,2.28599366504252
7,of,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,6,"Though we marched to the music of our time , our mission is timeless .",4,4,46,0.0285536933581626,1.0,1.0,0.397808869964941,0.0652173913043478,1691,0.0428285591267128,0.333333333333333,1.0,1.70240777240252,0.42749345896955
8,our,2.0,2.0,1.0,PRP$,nmod:poss,4.0,4.0,4.0,4.0,-3.0,6,"Though we marched to the music of our time , our mission is timeless .",4,4,57,0.0353817504655493,0.152173913043478,1.0,2.42669969522653,0.174119517607119,904,0.0228959298938784,0.109994086339444,1.0,3.58738322881247,1.02606624233911
9,time,3.0,1.0,1.0,NN,nmod:of,2.0,2.0,2.0,2.0,-1.0,6,"Though we marched to the music of our time , our mission is timeless .",4,4,7,0.00434512725015518,0.0526315789473684,0.285714285714286,3.78813167815006,0.65924426344503,112,0.0028366638806575,0.0221238938053097,0.0591397849462366,5.38912611171019,2.58884347335073
10,",",,,,",",,,,,,,6,"Though we marched to the music of our time , our mission is timeless .",4,4
11,our,2.0,2.0,1.0,PRP$,nmod:poss,4.0,4.0,4.0,4.0,-3.0,6,"Though we marched to the music of our time , our mission is timeless .",4,4,57,0.0353817504655493,0.0380952380952381,1.0,2.42669969522653,0.174119517607119,904,0.0228959298938784,0.0176991150442478,0.0476190476190476,3.58738322881247,1.02606624233911
12,mission,5.0,2.0,1.0,NN,nsubj,2.0,2.0,2.0,2.0,-1.0,6,"Though we marched to the music of our time , our mission is timeless .",4,4,2,0.00124146492861577,0.0175438596491228,0.25,4.57740905452605,1.0,6,0.000151964136463795,0.00110619469026549,0.025,7.01259498484209,2.76321932293
